lb_memory                       memory        0        00000000           ffffffffffffffff        1           1            loopback memory area
fiber_en_me4_03                       memory        0        0000005C           00000002                1           1           Fiber enable
fiber_en_me4_04                       memory        0        0000005C           00000004                1           1           Fiber enable
fiber_en_me4_05                       memory        0        0000005C           00000008                1           1           Fiber enable
fiber_en_me4_06                       memory        0        0000005C           00000010                1           1           Fiber enable
fiber_en_me4_07                       memory        0        0000005C           00000020                1           1           Fiber enable
fiber_en_me4_08                       memory        0        0000005C           00000040                1           1           Fiber enable
fiber_en_me4_09                       memory        0        0000005C           00000080                1           1           Fiber enable
fiber_en_me1n_03                      memory        0        0000005C           00000100                1           1           Fiber enable
fiber_en_me1n_06                      memory        0        0000005C           00000200                1           1           Fiber enable
fiber_en_me1n_09                      memory        0        0000005C           00000400                1           1           Fiber enable
fiber_en_me2n_03                      memory        0        0000005C           00000800                1           1           Fiber enable
fiber_en_me2n_09                      memory        0        0000005C           00001000                1           1           Fiber enable
fiber_en_me3n_03                      memory        0        0000005C           00002000                1           1           Fiber enable
fiber_en_me3n_09                      memory        0        0000005C           00004000                1           1           Fiber enable
fiber_en_me4n_03                      memory        0        0000005C           00008000                1           1           Fiber enable
fiber_en_me4n_09                      memory        0        0000005C           00010000                1           1           Fiber enable
af_delay_me1a_02                      memory        0        00000060           000000ff                1           1           Alignment FIFO delay
af_delay_me1a_03                      memory        0        00000060           0000ff00                1           1           Alignment FIFO delay
af_delay_me1a_04                      memory        0        00000060           00ff0000                1           1           Alignment FIFO delay
af_delay_me1a_05                      memory        0        00000060           ff000000                1           1           Alignment FIFO delay
af_delay_me1a_06                      memory        0        00000064           000000ff                1           1           Alignment FIFO delay
af_delay_me1a_07                      memory        0        00000064           0000ff00                1           1           Alignment FIFO delay
af_delay_me1a_08                      memory        0        00000064           00ff0000                1           1           Alignment FIFO delay
af_delay_me1a_09                      memory        0        00000064           ff000000                1           1           Alignment FIFO delay
af_delay_me1b_02                      memory        0        00000068           000000ff                1           1           Alignment FIFO delay
af_delay_me1b_03                      memory        0        00000068           0000ff00                1           1           Alignment FIFO delay
af_delay_me1b_04                      memory        0        00000068           00ff0000                1           1           Alignment FIFO delay
af_delay_me1b_05                      memory        0        00000068           ff000000                1           1           Alignment FIFO delay
af_delay_me1b_06                      memory        0        0000006C           000000ff                1           1           Alignment FIFO delay
af_delay_me1b_07                      memory        0        0000006C           0000ff00                1           1           Alignment FIFO delay
af_delay_me1b_08                      memory        0        0000006C           00ff0000                1           1           Alignment FIFO delay
af_delay_me1b_09                      memory        0        0000006C           ff000000                1           1           Alignment FIFO delay
af_delay_me2_02                       memory        0        00000070           000000ff                1           1           Alignment FIFO delay
af_delay_me2_03                       memory        0        00000070           0000ff00                1           1           Alignment FIFO delay
af_delay_me2_04                       memory        0        00000070           00ff0000                1           1           Alignment FIFO delay
af_delay_me2_05                       memory        0        00000070           ff000000                1           1           Alignment FIFO delay
af_delay_me2_06                       memory        0        00000074           000000ff                1           1           Alignment FIFO delay
af_delay_me2_07                       memory        0        00000074           0000ff00                1           1           Alignment FIFO delay
af_delay_me2_08                       memory        0        00000074           00ff0000                1           1           Alignment FIFO delay
af_delay_me2_09                       memory        0        00000074           ff000000                1           1           Alignment FIFO delay
af_delay_me3_02                       memory        0        00000078           000000ff                1           1           Alignment FIFO delay
af_delay_me3_03                       memory        0        00000078           0000ff00                1           1           Alignment FIFO delay
af_delay_me3_04                       memory        0        00000078           00ff0000                1           1           Alignment FIFO delay
af_delay_me3_05                       memory        0        00000078           ff000000                1           1           Alignment FIFO delay
af_delay_me3_06                       memory        0        0000007C           000000ff                1           1           Alignment FIFO delay
af_delay_me3_07                       memory        0        0000007C           0000ff00                1           1           Alignment FIFO delay
af_delay_me3_08                       memory        0        0000007C           00ff0000                1           1           Alignment FIFO delay
af_delay_me3_09                       memory        0        0000007C           ff000000                1           1           Alignment FIFO delay
af_delay_me4_02                       memory        0        00000080           000000ff                1           1           Alignment FIFO delay
af_delay_me4_03                       memory        0        00000080           0000ff00                1           1           Alignment FIFO delay
af_delay_me4_04                       memory        0        00000080           00ff0000                1           1           Alignment FIFO delay
af_delay_me4_05                       memory        0        00000080           ff000000                1           1           Alignment FIFO delay
af_delay_me4_06                       memory        0        00000084           000000ff                1           1           Alignment FIFO delay
af_delay_me4_07                       memory        0        00000084           0000ff00                1           1           Alignment FIFO delay
af_delay_me4_08                       memory        0        00000084           00ff0000                1           1           Alignment FIFO delay
af_delay_me4_09                       memory        0        00000084           ff000000                1           1           Alignment FIFO delay
af_delay_me1n_03                      memory        0        00000088           000000ff                1           1           Alignment FIFO delay
af_delay_me1n_06                      memory        0        00000088           0000ff00                1           1           Alignment FIFO delay
af_delay_me1n_09                      memory        0        00000088           00ff0000                1           1           Alignment FIFO delay
af_delay_me2n_03                      memory        0        00000088           ff000000                1           1           Alignment FIFO delay
af_delay_me2n_09                      memory        0        0000008C           000000ff                1           1           Alignment FIFO delay
af_delay_me3n_03                      memory        0        0000008C           0000ff00                1           1           Alignment FIFO delay
af_delay_me3n_09                      memory        0        0000008C           00ff0000                1           1           Alignment FIFO delay
af_delay_me4n_03                      memory        0        0000008C           ff000000                1           1           Alignment FIFO delay
af_delay_me4n_09                      memory        0        0000004C           000000ff                1           1           Alignment FIFO delay
endcap                                memory        0        00000088           00000001                1           1           Endcap (0=ME+, 1=ME-)
sector                                memory        0        00000088           0000000e                1           1           Sector (1..6)
spy_data_delay                        memory        0        00000088           0000ff80                1           1           spy memory data delay
spy_write_at_l1a                      memory        0        00000088           00010000                1           1           start writing spy memory at L1A
spy_write_at_stub                     memory        0        00000088           00020000                1           1           start writing spy memory at any valid track stub
spy_write_at_rank                     memory        0        00000088           00040000                1           1           start writing spy memory at valid track rank
af_en                                 memory        0        00000088           00080000                1           1           alignment FIFO enable
tst_data_inj_en                       memory        0        00000088           00100000                1           1           enable test data injection to the logic core
ptlut_busy                            memory        0        00000088           00200000                1           0           PT LUT busy flag
ptlut_delay_ctl_locked                memory        0        00000088           3fc00000                1           0           PT LUT delay control modules locked status
tst_data_inj_on_mpc_inj_cmd           memory        0        00000088           40000000                1           1           enable test data injection on MPC inject command
af_ttc_bc0_delay                      memory        0        0000008C           000007fc                1           1           TTC BC0 delay for input data alignment
gmt_link_comma_delay                  memory        0        0000008C           007ff800                1           1           time offset for transmitting commas on GMT link
cppf_ttc_bc0_delay                    memory        0        0000008C           1f800000                1           1           TTC BC0 delay for CPPF data alignment
gth_prbs_mode                         memory        0        0000008C           e0000000                1           1           GTH PRBS mode selection
bc0_err_me1a_02                       memory        0        00000090           00000001                1           0           BC0 period error, link disabled
bc0_err_me1a_03                       memory        0        00000090           00000002                1           0           BC0 period error, link disabled
bc0_err_me1a_04                       memory        0        00000090           00000004                1           0           BC0 period error, link disabled
bc0_err_me1a_05                       memory        0        00000090           00000008                1           0           BC0 period error, link disabled
bc0_err_me1a_06                       memory        0        00000090           00000010                1           0           BC0 period error, link disabled
bc0_err_me1a_07                       memory        0        00000090           00000020                1           0           BC0 period error, link disabled
bc0_err_me1a_08                       memory        0        00000090           00000040                1           0           BC0 period error, link disabled
bc0_err_me1a_09                       memory        0        00000090           00000080                1           0           BC0 period error, link disabled
bc0_err_me1b_02                       memory        0        00000090           00000100                1           0           BC0 period error, link disabled
bc0_err_me1b_03                       memory        0        00000090           00000200                1           0           BC0 period error, link disabled
bc0_err_me1b_04                       memory        0        00000090           00000400                1           0           BC0 period error, link disabled
bc0_err_me1b_05                       memory        0        00000090           00000800                1           0           BC0 period error, link disabled
bc0_err_me1b_06                       memory        0        00000090           00001000                1           0           BC0 period error, link disabled
bc0_err_me1b_07                       memory        0        00000090           00002000                1           0           BC0 period error, link disabled
bc0_err_me1b_08                       memory        0        00000090           00004000                1           0           BC0 period error, link disabled
bc0_err_me1b_09                       memory        0        00000090           00008000                1           0           BC0 period error, link disabled
bc0_err_me2_02                        memory        0        00000090           00010000                1           0           BC0 period error, link disabled
bc0_err_me2_03                        memory        0        00000090           00020000                1           0           BC0 period error, link disabled
bc0_err_me2_04                        memory        0        00000090           00040000                1           0           BC0 period error, link disabled
bc0_err_me2_05                        memory        0        00000090           00080000                1           0           BC0 period error, link disabled
bc0_err_me2_06                        memory        0        00000090           00100000                1           0           BC0 period error, link disabled
bc0_err_me2_07                        memory        0        00000090           00200000                1           0           BC0 period error, link disabled
bc0_err_me2_08                        memory        0        00000090           00400000                1           0           BC0 period error, link disabled
bc0_err_me2_09                        memory        0        00000090           00800000                1           0           BC0 period error, link disabled
bc0_err_me3_02                        memory        0        00000090           01000000                1           0           BC0 period error, link disabled
bc0_err_me3_03                        memory        0        00000090           02000000                1           0           BC0 period error, link disabled
bc0_err_me3_04                        memory        0        00000090           04000000                1           0           BC0 period error, link disabled
bc0_err_me3_05                        memory        0        00000090           08000000                1           0           BC0 period error, link disabled
bc0_err_me3_06                        memory        0        00000090           10000000                1           0           BC0 period error, link disabled
bc0_err_me3_07                        memory        0        00000090           20000000                1           0           BC0 period error, link disabled
bc0_err_me3_08                        memory        0        00000090           40000000                1           0           BC0 period error, link disabled
bc0_err_me3_09                        memory        0        00000090           80000000                1           0           BC0 period error, link disabled
bc0_err_me4_02                        memory        0        00000094           00000001                1           0           BC0 period error, link disabled
bc0_err_me4_03                        memory        0        00000094           00000002                1           0           BC0 period error, link disabled
bc0_err_me4_04                        memory        0        00000094           00000004                1           0           BC0 period error, link disabled
bc0_err_me4_05                        memory        0        00000094           00000008                1           0           BC0 period error, link disabled
bc0_err_me4_06                        memory        0        00000094           00000010                1           0           BC0 period error, link disabled
bc0_err_me4_07                        memory        0        00000094           00000020                1           0           BC0 period error, link disabled
bc0_err_me4_08                        memory        0        00000094           00000040                1           0           BC0 period error, link disabled
bc0_err_me4_09                        memory        0        00000094           00000080                1           0           BC0 period error, link disabled
bc0_err_me1n_03                       memory        0        00000094           00000100                1           0           BC0 period error, link disabled
bc0_err_me1n_06                       memory        0        00000094           00000200                1           0           BC0 period error, link disabled
bc0_err_me1n_09                       memory        0        00000094           00000400                1           0           BC0 period error, link disabled
bc0_err_me2n_03                       memory        0        00000094           00000800                1           0           BC0 period error, link disabled
bc0_err_me2n_09                       memory        0        00000094           00001000                1           0           BC0 period error, link disabled
bc0_err_me3n_03                       memory        0        00000094           00002000                1           0           BC0 period error, link disabled
bc0_err_me3n_09                       memory        0        00000094           00004000                1           0           BC0 period error, link disabled
bc0_err_me4n_03                       memory        0        00000094           00008000                1           0           BC0 period error, link disabled
bc0_err_me4n_09                       memory        0        00000094           00010000                1           0           BC0 period error, link disabled
spy_current_addr                      memory        0        000000B0           000001ff                1           0           current spy memory address
abs_time_cnt                          memory        0        000000BC           ffffffff                1           0           absolute time counter, runs at 160 MHz from MMCM
core_fpga_fw_sec                      memory        0        000000C0           0000003f                1           0           Core FPGA Firmware timestamp, sec
core_fpga_fw_min                      memory        0        000000C0           00000fc0                1           0           Core FPGA Firmware timestamp, min
core_fpga_fw_hour                     memory        0        000000C0           0001f000                1           0           Core FPGA Firmware timestamp, hour
core_fpga_fw_year                     memory        0        000000C0           007e0000                1           0           Core FPGA Firmware timestamp, year (add 2000)
core_fpga_fw_month                    memory        0        000000C0           07800000                1           0           Core FPGA Firmware timestamp, month
core_fpga_fw_day                      memory        0        000000C0           f8000000                1           0           Core FPGA Firmware timestamp, day
ptlut_clk_config_word                 memory        0        000000C8           ffffffff                1           1           PT LUT clock manager configuration word
ptlut_db_inp_del_0                    memory        0        000000D0           0000001f                1           1           PT LUT data bus input delay, bit 0
ptlut_db_inp_del_1                    memory        0        000000D0           000003e0                1           1           PT LUT data bus input delay, bit 1
ptlut_db_inp_del_2                    memory        0        000000D0           00007c00                1           1           PT LUT data bus input delay, bit 2
ptlut_db_inp_del_3                    memory        0        000000D0           000f8000                1           1           PT LUT data bus input delay, bit 3
ptlut_db_inp_del_4                    memory        0        000000D0           01f00000                1           1           PT LUT data bus input delay, bit 4
ptlut_db_inp_del_5                    memory        0        000000D0           3e000000                1           1           PT LUT data bus input delay, bit 5
ptlut_db_inp_del_6                    memory        0        000000D4           0000001f                1           1           PT LUT data bus input delay, bit 6
ptlut_db_inp_del_7                    memory        0        000000D4           000003e0                1           1           PT LUT data bus input delay, bit 7
ptlut_db_inp_del_8                    memory        0        000000D4           00007c00                1           1           PT LUT data bus input delay, bit 8
ptlut_db_inp_del_9                    memory        0        000000D4           000f8000                1           1           PT LUT data bus input delay, bit 9
ptlut_db_inp_del_10                   memory        0        000000D4           01f00000                1           1           PT LUT data bus input delay, bit 10
ptlut_db_inp_del_11                   memory        0        000000D4           3e000000                1           1           PT LUT data bus input delay, bit 11
ptlut_db_inp_del_12                   memory        0        000000D8           0000001f                1           1           PT LUT data bus input delay, bit 12
ptlut_db_inp_del_13                   memory        0        000000D8           000003e0                1           1           PT LUT data bus input delay, bit 13
ptlut_db_inp_del_14                   memory        0        000000D8           00007c00                1           1           PT LUT data bus input delay, bit 14
ptlut_db_inp_del_15                   memory        0        000000D8           000f8000                1           1           PT LUT data bus input delay, bit 15
ptlut_db_inp_del_16                   memory        0        000000D8           01f00000                1           1           PT LUT data bus input delay, bit 16
ptlut_db_inp_del_17                   memory        0        000000D8           3e000000                1           1           PT LUT data bus input delay, bit 17
ptlut_db_inp_del_18                   memory        0        000000DC           0000001f                1           1           PT LUT data bus input delay, bit 18
ptlut_db_inp_del_19                   memory        0        000000DC           000003e0                1           1           PT LUT data bus input delay, bit 19
ptlut_db_inp_del_20                   memory        0        000000DC           00007c00                1           1           PT LUT data bus input delay, bit 20
ptlut_db_inp_del_21                   memory        0        000000DC           000f8000                1           1           PT LUT data bus input delay, bit 21
ptlut_db_inp_del_22                   memory        0        000000DC           01f00000                1           1           PT LUT data bus input delay, bit 22
ptlut_db_inp_del_23                   memory        0        000000DC           3e000000                1           1           PT LUT data bus input delay, bit 23
ptlut_db_inp_del_24                   memory        0        000000E0           0000001f                1           1           PT LUT data bus input delay, bit 24
ptlut_db_inp_del_25                   memory        0        000000E0           000003e0                1           1           PT LUT data bus input delay, bit 25
ptlut_db_inp_del_26                   memory        0        000000E0           00007c00                1           1           PT LUT data bus input delay, bit 26
ptlut_db_inp_del_27                   memory        0        000000E0           000f8000                1           1           PT LUT data bus input delay, bit 27
ptlut_db_inp_del_28                   memory        0        000000E0           01f00000                1           1           PT LUT data bus input delay, bit 28
ptlut_db_inp_del_29                   memory        0        000000E0           3e000000                1           1           PT LUT data bus input delay, bit 29
ptlut_db_inp_del_30                   memory        0        000000E4           0000001f                1           1           PT LUT data bus input delay, bit 30
ptlut_db_inp_del_31                   memory        0        000000E4           000003e0                1           1           PT LUT data bus input delay, bit 31
ptlut_db_inp_del_32                   memory        0        000000E4           00007c00                1           1           PT LUT data bus input delay, bit 32
ptlut_db_inp_del_33                   memory        0        000000E4           000f8000                1           1           PT LUT data bus input delay, bit 33
ptlut_db_inp_del_34                   memory        0        000000E4           01f00000                1           1           PT LUT data bus input delay, bit 34
ptlut_db_inp_del_35                   memory        0        000000E4           3e000000                1           1           PT LUT data bus input delay, bit 35
ptlut_db_inp_del_36                   memory        0        000000E8           0000001f                1           1           PT LUT data bus input delay, bit 36
ptlut_db_inp_del_37                   memory        0        000000E8           000003e0                1           1           PT LUT data bus input delay, bit 37
ptlut_db_inp_del_38                   memory        0        000000E8           00007c00                1           1           PT LUT data bus input delay, bit 38
ptlut_db_inp_del_39                   memory        0        000000E8           000f8000                1           1           PT LUT data bus input delay, bit 39
ptlut_db_inp_del_40                   memory        0        000000E8           01f00000                1           1           PT LUT data bus input delay, bit 40
ptlut_db_inp_del_41                   memory        0        000000E8           3e000000                1           1           PT LUT data bus input delay, bit 41
ptlut_db_inp_del_42                   memory        0        000000EC           0000001f                1           1           PT LUT data bus input delay, bit 42
ptlut_db_inp_del_43                   memory        0        000000EC           000003e0                1           1           PT LUT data bus input delay, bit 43
ptlut_db_inp_del_44                   memory        0        000000EC           00007c00                1           1           PT LUT data bus input delay, bit 44
ptlut_db_inp_del_45                   memory        0        000000EC           000f8000                1           1           PT LUT data bus input delay, bit 45
ptlut_db_inp_del_46                   memory        0        000000EC           01f00000                1           1           PT LUT data bus input delay, bit 46
ptlut_db_inp_del_47                   memory        0        000000EC           3e000000                1           1           PT LUT data bus input delay, bit 47
ptlut_db_inp_del_48                   memory        0        000000F0           0000001f                1           1           PT LUT data bus input delay, bit 48
ptlut_db_inp_del_49                   memory        0        000000F0           000003e0                1           1           PT LUT data bus input delay, bit 49
ptlut_db_inp_del_50                   memory        0        000000F0           00007c00                1           1           PT LUT data bus input delay, bit 50
ptlut_db_inp_del_51                   memory        0        000000F0           000f8000                1           1           PT LUT data bus input delay, bit 51
ptlut_db_inp_del_52                   memory        0        000000F0           01f00000                1           1           PT LUT data bus input delay, bit 52
ptlut_db_inp_del_53                   memory        0        000000F0           3e000000                1           1           PT LUT data bus input delay, bit 53
ptlut_db_inp_del_54                   memory        0        000000F4           0000001f                1           1           PT LUT data bus input delay, bit 54
ptlut_db_inp_del_55                   memory        0        000000F4           000003e0                1           1           PT LUT data bus input delay, bit 55
ptlut_db_inp_del_56                   memory        0        000000F4           00007c00                1           1           PT LUT data bus input delay, bit 56
ptlut_db_inp_del_57                   memory        0        000000F4           000f8000                1           1           PT LUT data bus input delay, bit 57
ptlut_db_inp_del_58                   memory        0        000000F4           01f00000                1           1           PT LUT data bus input delay, bit 58
ptlut_db_inp_del_59                   memory        0        000000F4           3e000000                1           1           PT LUT data bus input delay, bit 59
ptlut_db_inp_del_60                   memory        0        000000F8           0000001f                1           1           PT LUT data bus input delay, bit 60
ptlut_db_inp_del_61                   memory        0        000000F8           000003e0                1           1           PT LUT data bus input delay, bit 61
ptlut_db_inp_del_62                   memory        0        000000F8           00007c00                1           1           PT LUT data bus input delay, bit 62
ptlut_db_inp_del_63                   memory        0        000000F8           000f8000                1           1           PT LUT data bus input delay, bit 63
ptlut_db_inp_del_64                   memory        0        000000F8           01f00000                1           1           PT LUT data bus input delay, bit 64
ptlut_db_inp_del_65                   memory        0        000000F8           3e000000                1           1           PT LUT data bus input delay, bit 65
ptlut_db_inp_del_66                   memory        0        000000FC           0000001f                1           1           PT LUT data bus input delay, bit 66
ptlut_db_inp_del_67                   memory        0        000000FC           000003e0                1           1           PT LUT data bus input delay, bit 67
ptlut_db_inp_del_68                   memory        0        000000FC           00007c00                1           1           PT LUT data bus input delay, bit 68
ptlut_db_inp_del_69                   memory        0        000000FC           000f8000                1           1           PT LUT data bus input delay, bit 69
ptlut_db_inp_del_70                   memory        0        000000FC           01f00000                1           1           PT LUT data bus input delay, bit 70
ptlut_db_inp_del_71                   memory        0        000000FC           3e000000                1           1           PT LUT data bus input delay, bit 71
ptlut_db_out_del_0                    memory        0        00000100           0000001f                1           1           PT LUT data bus output delay, bit 0
ptlut_db_out_del_1                    memory        0        00000100           000003e0                1           1           PT LUT data bus output delay, bit 1
ptlut_db_out_del_2                    memory        0        00000100           00007c00                1           1           PT LUT data bus output delay, bit 2
ptlut_db_out_del_3                    memory        0        00000100           000f8000                1           1           PT LUT data bus output delay, bit 3
ptlut_db_out_del_4                    memory        0        00000100           01f00000                1           1           PT LUT data bus output delay, bit 4
ptlut_db_out_del_5                    memory        0        00000100           3e000000                1           1           PT LUT data bus output delay, bit 5
ptlut_db_out_del_6                    memory        0        00000104           0000001f                1           1           PT LUT data bus output delay, bit 6
ptlut_db_out_del_7                    memory        0        00000104           000003e0                1           1           PT LUT data bus output delay, bit 7
ptlut_db_out_del_8                    memory        0        00000104           00007c00                1           1           PT LUT data bus output delay, bit 8
ptlut_db_out_del_9                    memory        0        00000104           000f8000                1           1           PT LUT data bus output delay, bit 9
ptlut_db_out_del_10                   memory        0        00000104           01f00000                1           1           PT LUT data bus output delay, bit 10
ptlut_db_out_del_11                   memory        0        00000104           3e000000                1           1           PT LUT data bus output delay, bit 11
ptlut_db_out_del_12                   memory        0        00000108           0000001f                1           1           PT LUT data bus output delay, bit 12
ptlut_db_out_del_13                   memory        0        00000108           000003e0                1           1           PT LUT data bus output delay, bit 13
ptlut_db_out_del_14                   memory        0        00000108           00007c00                1           1           PT LUT data bus output delay, bit 14
ptlut_db_out_del_15                   memory        0        00000108           000f8000                1           1           PT LUT data bus output delay, bit 15
ptlut_db_out_del_16                   memory        0        00000108           01f00000                1           1           PT LUT data bus output delay, bit 16
ptlut_db_out_del_17                   memory        0        00000108           3e000000                1           1           PT LUT data bus output delay, bit 17
ptlut_db_out_del_18                   memory        0        0000010C           0000001f                1           1           PT LUT data bus output delay, bit 18
ptlut_db_out_del_19                   memory        0        0000010C           000003e0                1           1           PT LUT data bus output delay, bit 19
ptlut_db_out_del_20                   memory        0        0000010C           00007c00                1           1           PT LUT data bus output delay, bit 20
ptlut_db_out_del_21                   memory        0        0000010C           000f8000                1           1           PT LUT data bus output delay, bit 21
ptlut_db_out_del_22                   memory        0        0000010C           01f00000                1           1           PT LUT data bus output delay, bit 22
ptlut_db_out_del_23                   memory        0        0000010C           3e000000                1           1           PT LUT data bus output delay, bit 23
ptlut_db_out_del_24                   memory        0        00000110           0000001f                1           1           PT LUT data bus output delay, bit 24
ptlut_db_out_del_25                   memory        0        00000110           000003e0                1           1           PT LUT data bus output delay, bit 25
ptlut_db_out_del_26                   memory        0        00000110           00007c00                1           1           PT LUT data bus output delay, bit 26
ptlut_db_out_del_27                   memory        0        00000110           000f8000                1           1           PT LUT data bus output delay, bit 27
ptlut_db_out_del_28                   memory        0        00000110           01f00000                1           1           PT LUT data bus output delay, bit 28
ptlut_db_out_del_29                   memory        0        00000110           3e000000                1           1           PT LUT data bus output delay, bit 29
ptlut_db_out_del_30                   memory        0        00000114           0000001f                1           1           PT LUT data bus output delay, bit 30
ptlut_db_out_del_31                   memory        0        00000114           000003e0                1           1           PT LUT data bus output delay, bit 31
ptlut_db_out_del_32                   memory        0        00000114           00007c00                1           1           PT LUT data bus output delay, bit 32
ptlut_db_out_del_33                   memory        0        00000114           000f8000                1           1           PT LUT data bus output delay, bit 33
ptlut_db_out_del_34                   memory        0        00000114           01f00000                1           1           PT LUT data bus output delay, bit 34
ptlut_db_out_del_35                   memory        0        00000114           3e000000                1           1           PT LUT data bus output delay, bit 35
ptlut_db_out_del_36                   memory        0        00000118           0000001f                1           1           PT LUT data bus output delay, bit 36
ptlut_db_out_del_37                   memory        0        00000118           000003e0                1           1           PT LUT data bus output delay, bit 37
ptlut_db_out_del_38                   memory        0        00000118           00007c00                1           1           PT LUT data bus output delay, bit 38
ptlut_db_out_del_39                   memory        0        00000118           000f8000                1           1           PT LUT data bus output delay, bit 39
ptlut_db_out_del_40                   memory        0        00000118           01f00000                1           1           PT LUT data bus output delay, bit 40
ptlut_db_out_del_41                   memory        0        00000118           3e000000                1           1           PT LUT data bus output delay, bit 41
ptlut_db_out_del_42                   memory        0        0000011C           0000001f                1           1           PT LUT data bus output delay, bit 42
ptlut_db_out_del_43                   memory        0        0000011C           000003e0                1           1           PT LUT data bus output delay, bit 43
ptlut_db_out_del_44                   memory        0        0000011C           00007c00                1           1           PT LUT data bus output delay, bit 44
ptlut_db_out_del_45                   memory        0        0000011C           000f8000                1           1           PT LUT data bus output delay, bit 45
ptlut_db_out_del_46                   memory        0        0000011C           01f00000                1           1           PT LUT data bus output delay, bit 46
ptlut_db_out_del_47                   memory        0        0000011C           3e000000                1           1           PT LUT data bus output delay, bit 47
ptlut_db_out_del_48                   memory        0        00000120           0000001f                1           1           PT LUT data bus output delay, bit 48
ptlut_db_out_del_49                   memory        0        00000120           000003e0                1           1           PT LUT data bus output delay, bit 49
ptlut_db_out_del_50                   memory        0        00000120           00007c00                1           1           PT LUT data bus output delay, bit 50
ptlut_db_out_del_51                   memory        0        00000120           000f8000                1           1           PT LUT data bus output delay, bit 51
ptlut_db_out_del_52                   memory        0        00000120           01f00000                1           1           PT LUT data bus output delay, bit 52
ptlut_db_out_del_53                   memory        0        00000120           3e000000                1           1           PT LUT data bus output delay, bit 53
ptlut_db_out_del_54                   memory        0        00000124           0000001f                1           1           PT LUT data bus output delay, bit 54
ptlut_db_out_del_55                   memory        0        00000124           000003e0                1           1           PT LUT data bus output delay, bit 55
ptlut_db_out_del_56                   memory        0        00000124           00007c00                1           1           PT LUT data bus output delay, bit 56
ptlut_db_out_del_57                   memory        0        00000124           000f8000                1           1           PT LUT data bus output delay, bit 57
ptlut_db_out_del_58                   memory        0        00000124           01f00000                1           1           PT LUT data bus output delay, bit 58
ptlut_db_out_del_59                   memory        0        00000124           3e000000                1           1           PT LUT data bus output delay, bit 59
ptlut_db_out_del_60                   memory        0        00000128           0000001f                1           1           PT LUT data bus output delay, bit 60
ptlut_db_out_del_61                   memory        0        00000128           000003e0                1           1           PT LUT data bus output delay, bit 61
ptlut_db_out_del_62                   memory        0        00000128           00007c00                1           1           PT LUT data bus output delay, bit 62
ptlut_db_out_del_63                   memory        0        00000128           000f8000                1           1           PT LUT data bus output delay, bit 63
ptlut_db_out_del_64                   memory        0        00000128           01f00000                1           1           PT LUT data bus output delay, bit 64
ptlut_db_out_del_65                   memory        0        00000128           3e000000                1           1           PT LUT data bus output delay, bit 65
ptlut_db_out_del_66                   memory        0        0000012C           0000001f                1           1           PT LUT data bus output delay, bit 66
ptlut_db_out_del_67                   memory        0        0000012C           000003e0                1           1           PT LUT data bus output delay, bit 67
ptlut_db_out_del_68                   memory        0        0000012C           00007c00                1           1           PT LUT data bus output delay, bit 68
ptlut_db_out_del_69                   memory        0        0000012C           000f8000                1           1           PT LUT data bus output delay, bit 69
ptlut_db_out_del_70                   memory        0        0000012C           01f00000                1           1           PT LUT data bus output delay, bit 70
ptlut_db_out_del_71                   memory        0        0000012C           3e000000                1           1           PT LUT data bus output delay, bit 71
ptlut_inp_clk_del                     memory        0        00000130           0000001f                1           1           PT LUT input clock delay
ptlut_wr_term_count                   memory        0        00000138           00000fff                1           1           PT LUT write terminal count
ptlut_rd_term_count                   memory        0        00000138           00fff000                1           1           PT LUT read terminal count
ptlut_wr_latency                      memory        0        00000138           3f000000                1           1           PT LUT write latency
ptlut_wr_phase_shift                  memory        0        00000138           40000000                1           1           PT LUT write phase shift
ptlut_rd_phase_shift                  memory        0        00000138           80000000                1           1           PT LUT read phase shift
ptlut_rd_latency                      memory        0        0000013C           0000003f                1           1           PT LUT read latency
ptlut_dpm_wr_del                      memory        0        0000013C           000007c0                1           1           PT LUT dual-port memory write delay
ptlut_wr_quad_del                     memory        0        0000013C           0000f800                1           1           PT LUT write quad delay
ptlut_rd_quad_del                     memory        0        0000013C           001f0000                1           1           PT LUT read quad delay
ptlut_refresh_en                      memory        0        0000013C           00200000                1           1           PT LUT refresh enable
ptlut_rd_bank_timeout                 memory        0        0000013C           03800000                1           1           PT LUT bank timeout after read
ptlut_refresh_bank_timout             memory        0        0000013C           1c000000                1           1           PT LUT bank timeout after refresh
ptlut_core_rq_mask                    memory        0        0000013C           e0000000                1           1           PT LUT core request mask
prbs_err_me1a_02                      memory        0        00000140           00000001                1           0           PRBS error detected
prbs_err_me1a_03                      memory        0        00000140           00000002                1           0           PRBS error detected
prbs_err_me1a_04                      memory        0        00000140           00000004                1           0           PRBS error detected
prbs_err_me1a_05                      memory        0        00000140           00000008                1           0           PRBS error detected
prbs_err_me1a_06                      memory        0        00000140           00000010                1           0           PRBS error detected
prbs_err_me1a_07                      memory        0        00000140           00000020                1           0           PRBS error detected
prbs_err_me1a_08                      memory        0        00000140           00000040                1           0           PRBS error detected
prbs_err_me1a_09                      memory        0        00000140           00000080                1           0           PRBS error detected
prbs_err_me1b_02                      memory        0        00000140           00000100                1           0           PRBS error detected
prbs_err_me1b_03                      memory        0        00000140           00000200                1           0           PRBS error detected
